time,0,10,11,12,14,15,16,17,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,5,7,8,9
2023-01-01 00:00:00,0.511994520922815,0.0,0.0,5.88,5.88,0.0,2.5600259068101674,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.5596957757960883,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880157396717347,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 01:00:00,0.5120036601533744,0.0,0.0,5.88,5.88,0.0,2.560036682213897,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.5596935785175416,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880205319568347,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 02:00:00,0.5119982399081888,0.0,0.0,5.88,5.88,0.0,2.559986989242528,4.68,0.0,5.49771103055402e-07,0.0,0.0,4.68,5.88,2.5597140017665923,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880217286909651,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 03:00:00,0.5119988042459613,0.0,0.0,5.88,5.88,0.0,2.5600484034641307,4.68,0.0,7.497813163791917e-07,0.0,0.0,4.68,5.88,2.559658742146528,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880227098231243,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 04:00:00,0.5119957860739348,0.0,0.0,5.88,5.88,0.0,2.5615269738657536,4.68,0.0,1.8512973330719887e-07,0.0,0.0,4.68,5.88,2.561193446933877,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880234860972889,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 05:00:00,0.5119970206275835,0.0,0.0,5.88,5.88,0.0,2.5600618532473374,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.559693494504811,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.8802406861203975,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 06:00:00,0.5119964179335282,0.0,0.0,5.88,5.88,0.0,2.559984422481443,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.559723740081838,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880244687210838,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 07:00:00,0.5119979962994329,0.0,0.0,5.88,5.88,0.0,2.560018896706864,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.559709424705784,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880246979578021,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 08:00:00,0.5119974052794845,0.0,0.0,5.88,5.88,0.0,2.560024819101352,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.5597071729367915,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880247679516415,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 09:00:00,0.511998587332347,0.0,0.0,5.88,5.88,0.0,2.560023849454783,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.5596872682636023,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880246903573627,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 10:00:00,0.5119955547931275,0.0,0.0,5.88,5.88,0.0,2.5600228403728065,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.559759833842423,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880244883152296,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 11:00:00,0.511996118644396,0.0,0.0,5.88,5.88,0.0,2.560025673121038,4.68,0.0,1.024195365531555e-07,0.0,0.0,4.68,5.88,2.5596428129726854,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880241492785811,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 12:00:00,0.511990534634438,0.0,0.0,5.88,5.88,0.0,2.5600226422719525,4.68,0.0,1.370591486528697e-07,0.0,0.0,4.68,5.88,2.5669332626857764,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880233494269778,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 13:00:00,0.5120021029857014,0.0,0.0,5.88,5.88,0.0,2.560068522463125,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.5596616719270617,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880231927768611,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 14:00:00,0.5120833846916131,0.0,0.0,5.88,5.88,0.0,2.5599955994732286,4.68,0.0,0.0127521739899385,0.0,0.0,4.68,5.88,2.5597915654244847,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880225669738137,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 15:00:00,0.5120014086182605,0.0,0.0,5.88,5.88,0.0,2.558526071723735,4.68,0.0,9.331230109849152e-07,0.0,0.0,4.68,5.88,2.5581932059136965,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880218587620604,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 16:00:00,0.5119927721335047,0.0,0.0,5.88,5.88,0.0,2.559971626658203,4.68,0.0,1.0857843160509697e-07,0.0,0.0,4.68,5.88,2.559727170090789,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880210784484164,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 17:00:00,0.5119969952787637,0.0,0.0,5.88,5.88,0.0,2.5600657487905663,4.68,0.0,5.57735968022624e-07,0.0,0.0,4.68,5.88,2.559714503163454,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880202359615997,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 18:00:00,0.5119987530003569,0.0,0.0,5.88,5.88,0.0,2.560019820926887,4.68,0.0,1.0932359792333035e-06,0.0,0.0,4.68,5.88,2.5597320353578183,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880193408240415,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 19:00:00,0.5119959717586267,0.0,0.0,5.88,5.88,0.0,2.560023322924148,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.559736819646481,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880184021281344,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 20:00:00,0.51199781769176,0.0,0.0,5.88,5.88,0.0,2.5600218485577413,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.5597301649077564,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880174285197842,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 21:00:00,0.5120018612628289,0.0,0.0,5.88,5.88,0.0,2.560033983306764,4.68,0.0,2.2137078923255282e-07,0.0,0.0,4.68,5.88,2.559713271972887,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880164281759966,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 22:00:00,0.5119919300962927,0.0,0.0,5.88,5.88,0.0,2.560007721195377,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.5597251340761207,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880154088009694,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-01 23:00:00,0.5119116442416389,0.0,0.0,5.88,5.88,0.0,2.559600672403656,4.68,0.0,0.0002436019402997,0.0,0.0,4.68,5.88,2.559275025997638,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.8801137759933,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-02 00:00:00,0.5119945191213451,0.0,0.0,5.88,5.88,0.0,2.560025850984613,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.5596957757960883,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880103686502805,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-02 01:00:00,0.5120036655976312,0.0,0.0,5.88,5.88,0.0,2.560036666667211,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.5596935785175416,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880126960529618,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-02 02:00:00,0.5119982468341299,0.0,0.0,5.88,5.88,0.0,2.559986979830016,4.68,0.0,5.497711030571367e-07,0.0,0.0,4.68,5.88,2.5597140017665927,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880116598128088,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-02 03:00:00,0.5119988105841222,0.0,0.0,5.88,5.88,0.0,2.5600483831793364,4.68,0.0,7.497813163809264e-07,0.0,0.0,4.68,5.88,2.559658742146528,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880106347822808,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-02 04:00:00,0.5119957927644104,0.0,0.0,5.88,5.88,0.0,2.561526814457379,4.68,0.0,1.8512973330893362e-07,0.0,0.0,4.68,5.88,2.561193446933876,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.8800962603204585,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-02 05:00:00,0.5119970268967199,0.0,0.0,5.88,5.88,0.0,2.5600619820463435,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.559693494504812,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880086381491784,5.56,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-02 06:00:00,0.5119964243824529,0.0,0.0,5.88,5.88,0.0,2.5599844165086423,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.5597237400818376,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.8800767523848245,7.19,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-02 07:00:00,0.5119980025319676,0.0,0.0,5.88,5.88,0.0,2.560018879088355,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.559709424705784,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880067409444342,7.19,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
2023-01-02 08:00:00,0.5119974117258209,0.0,0.0,5.88,5.88,0.0,2.5600248042290685,4.68,0.0,0.0,0.0,0.0,4.68,5.88,2.5597071729367915,4.68,0.0,0.0,0.0,5.88,4.66,4.68,0.0,4.68,0.0,5.880058384612653,7.19,5.88,4.68,4.68,4.66,0.0,5.88,7.35,5.88,0.0,0.0,4.68,0.0,0.0,5.88,0.0,4.9799999999999995
