,type,longitude,latitude
0,university,4.9115429,52.3637734
1,other,4.922683,52.3627683
2,fire_station,4.9291697,52.3604587
3,place_of_worship,4.9131214,52.3832844
4,school,4.9132037,52.381326
5,post_box,4.9237503,52.3582852
6,other,5.0673638,52.4135971
7,post_box,4.8881781,52.3775161
8,post_box,4.8730854,52.3634121
9,parking,4.863027,52.3605159
10,recycling,4.8708759,52.3815303
11,post_box,4.8714701,52.3797976
12,post_box,4.8693928,52.361065
13,recycling,4.8759303,52.3554908
14,recycling,4.8722941,52.3574226
15,recycling,4.8703423,52.3566718
16,post_box,4.8701191,52.3566089
17,recycling,4.8776676,52.3587698
18,post_box,4.8775174,52.3585075
19,recycling,4.8626158,52.3546437
20,post_box,4.8626421,52.3548104
21,post_box,4.8844036,52.3611674
22,other,4.8663024,52.3542481
23,post_box,4.9145745,52.34615
24,recycling,4.9145203,52.3459442
25,fuel,4.9707321,52.3688826
26,nightclub,4.9304264,52.3749358
27,post_box,4.9396303,52.3614569
28,post_box,4.942265,52.3604029
29,post_box,4.8889379,52.349034
30,recycling,4.8867258,52.35207
31,post_box,4.8989315,52.3542286
32,fast_food,4.9630011,52.3707789
33,cafe,4.8206896,52.3262661
34,fuel,4.8569984,52.34266
35,school,4.8622625,52.343361
36,post_box,4.8603101,52.3429097
37,recycling,4.8604202,52.3427857
38,recycling,4.8611044,52.3437307
39,post_box,4.8538289,52.3585629
40,recycling,4.8538779,52.3584574
41,post_box,4.8535547,52.3601274
42,post_box,4.8570385,52.3612962
43,recycling,4.856627,52.3603325
44,recycling,4.8751608,52.3565629
45,recycling,4.8759509,52.3554753
46,post_box,4.8715483,52.354232
47,other,4.8572723,52.3515806
48,post_box,4.8602276,52.3518973
49,post_box,4.8635978,52.3705251
50,waste_disposal,4.8613077,52.3701797
51,post_box,4.859174,52.3687954
52,recycling,4.8680122,52.3620157
53,fuel,4.8552934,52.349037
54,post_box,4.852416,52.3498011
55,post_box,4.8665607,52.3936435
56,post_box,4.8864267,52.3611478
57,recycling,4.8524342,52.3555468
58,post_box,4.8515764,52.3534361
59,recycling,4.8514157,52.3533988
60,school,4.8549605,52.3668387
61,recycling,4.8538436,52.3696
62,recycling,4.8540525,52.3685882
63,recycling,4.85532,52.3682408
64,post_box,4.8526938,52.367171
65,recycling,4.85505,52.3658092
66,post_box,4.855117,52.3643489
67,waste_disposal,4.8517237,52.3691838
68,pub,4.9303211,52.3634368
69,post_box,4.9290419,52.3675842
70,post_box,4.9236104,52.3632478
71,recycling,4.9242474,52.3664274
72,post_box,4.9250164,52.3668452
73,post_box,4.9280589,52.3558476
74,recycling,4.9352139,52.3570302
75,post_box,4.9362203,52.3584977
76,cafe,4.8735401,52.3392121
77,fast_food,4.8835118,52.364178
78,fast_food,4.8504678,52.392326
79,fast_food,4.9181737,52.3463966
80,fast_food,4.8927282,52.3737828
81,fast_food,4.8943072,52.3668263
82,fast_food,4.9467114,52.292582
83,restaurant,4.9475644,52.2929232
84,restaurant,4.8936095,52.3737595
85,fast_food,4.8934827,52.3666856
86,other,4.9550989,52.3156194
87,other,4.8402692,52.34894
88,other,4.8267734,52.3549932
89,other,4.9201804,52.3547176
90,other,4.8800081,52.3572549
91,other,4.9026013,52.3527583
92,other,4.8636889,52.3457535
93,other,4.8785321,52.3310249
94,other,4.8696893,52.3536441
95,other,4.855153,52.3640618
96,other,4.8375816,52.3636734
97,other,4.8888813,52.3816138
98,other,4.8839268,52.3738812
99,other,4.8844536,52.3784456
100,other,4.939828,52.3625655
101,other,4.9256245,52.3624321
102,other,4.8997302,52.3726884
103,other,4.8922067,52.362843
104,other,4.8819811,52.3698566
105,other,4.8746398,52.3627631
106,other,4.8598999,52.3258987
107,other,4.9086625,52.3438435
108,other,4.8902035,52.360578
109,other,4.8886114,52.3500811
110,other,4.9875496,52.2969452
111,other,4.93575,52.3991
112,other,4.8831902,52.326307
113,other,4.9107921,52.3557456
114,other,4.786632,52.3497202
115,other,4.9316942,52.3632497
116,other,4.8712391,52.368223
117,other,4.8778677,52.382555
118,other,4.9315014,52.3413372
119,other,4.9320164,52.3410541
120,other,4.9324885,52.3407604
121,other,4.930214,52.3404353
122,other,4.9295934,52.3424649
123,other,4.9309865,52.3401626
124,other,4.8937569,52.3496503
125,other,4.8990152,52.3656031
126,other,4.9600178,52.2939911
127,other,4.8664359,52.3347068
128,other,4.8933781,52.363464
129,other,4.927969,52.3661534
130,other,4.8826878,52.3755212
131,other,4.8904288,52.3704312
132,other,4.8930549,52.3688053
133,other,4.9050146,52.3671957
134,parking,4.943042,52.3063308
135,parking,4.9390953,52.3107482
136,parking,4.9541019,52.3161722
137,parking,4.8757165,52.3301082
138,parking,4.8707973,52.3407819
139,parking,4.8570897,52.3411623
140,parking,4.8874464,52.3441986
141,parking,4.8252493,52.3466741
142,parking,4.8416089,52.352604
143,parking,4.8392399,52.3542003
144,taxi,4.8783651,52.3556863
145,other,4.9088788,52.3660495
146,parking,4.9493184,52.3661447
147,fuel,4.8769577,52.3699122
148,parking_entrance,4.9372129,52.3706162
149,parking,4.8012518,52.3769496
150,parking,4.8236527,52.380159
151,parking,4.8850962,52.3838363
152,parking,4.9236967,52.4046543
153,ferry_terminal,5.0223574,52.4150128
154,pharmacy,4.9193777,52.3535608
155,atm,4.9175698,52.3574395
156,other,4.9175215,52.3573806
157,bicycle_rental,4.9024542,52.3670614
158,atm,4.9024029,52.3689098
159,pharmacy,4.9360633,52.3616998
160,recycling,4.9250023,52.3555886
161,recycling,4.9167483,52.3530636
162,post_box,4.8455499,52.3453597
163,recycling,4.8922617,52.362889
164,recycling,4.8863479,52.3620877
165,post_box,4.9216802,52.3378386
166,recycling,4.9118905,52.3506784
167,post_box,4.9113639,52.3519132
168,waste_disposal,4.9085846,52.354597
169,recycling,4.9063702,52.3578733
170,place_of_worship,4.8880282,52.3645621
171,pub,4.9247379,52.3614013
172,restaurant,4.925171,52.3605996
173,pub,4.92412,52.3622606
174,fast_food,4.9197977,52.3546056
175,fast_food,4.9203864,52.3544607
176,restaurant,4.9255604,52.355989
177,recycling,4.9192877,52.3554096
178,recycling,4.9199795,52.3542873
179,post_box,4.9165583,52.351808
180,restaurant,4.9186348,52.3567889
181,restaurant,4.9177233,52.3571259
182,restaurant,4.9280958,52.3548104
183,restaurant,4.9269471,52.35425
184,restaurant,4.9173053,52.3483698
185,police,4.8814,52.3651723
186,post_box,4.8834197,52.3596028
187,post_box,4.884161,52.3650415
188,post_box,4.8831083,52.3724285
189,post_box,4.8845915,52.3760155
190,other,4.8896472,52.3813825
191,other,4.8778865,52.3915532
192,post_box,4.8815979,52.3911092
193,post_box,4.8919214,52.3772829
194,fuel,4.8420644,52.3440655
195,other,4.8424415,52.3417428
196,police,4.9691921,52.3223135
197,school,4.9600053,52.3227785
198,bus_parking,4.8854262,52.3589326
199,fuel,4.8707229,52.3827964
200,fuel,4.8647585,52.384094
201,school,4.8562558,52.390871
202,recycling,4.8839348,52.3556006
203,place_of_worship,4.8845731,52.3541036
204,post_box,4.8821731,52.3551029
205,post_box,4.8841892,52.3567084
206,post_box,4.8519733,52.3642051
207,recycling,4.8528984,52.3643364
208,recycling,4.850648,52.3641303
209,recycling,4.8490154,52.3684088
210,recycling,4.8404595,52.3658871
211,recycling,4.83828,52.3640181
212,atm,4.837399,52.3635658
213,recycling,4.8403204,52.3648686
214,recycling,4.873379,52.3674316
215,post_box,4.8778156,52.3686967
216,recycling,4.8799796,52.3665107
217,post_box,4.8790964,52.3666171
218,other,4.8812002,52.3638369
219,bicycle_rental,4.8813405,52.3750358
220,recycling,4.8670292,52.3744744
221,post_box,4.8671258,52.3744818
222,recycling,4.8606166,52.3748292
223,post_box,4.8608127,52.3747142
224,recycling,4.8359672,52.3543565
225,recycling,4.8360313,52.3528955
226,recycling,4.8371363,52.3550432
227,recycling,4.8356934,52.3555134
228,post_box,4.8493341,52.351475
229,telephone,4.8493185,52.3510884
230,atm,4.8519697,52.3511694
231,post_box,4.8569736,52.3499151
232,recycling,4.8609736,52.3506102
233,bank,4.880033,52.3556634
234,post_box,4.8926378,52.3640333
235,cinema,4.8934706,52.3664519
236,theatre,4.9039264,52.3623349
237,pub,4.8973945,52.3594947
238,bicycle_parking,4.913149,52.3424466
239,parking,4.9135735,52.3424708
240,parking,4.8967926,52.3440641
241,other,4.8973761,52.344325
242,post_box,4.8915209,52.34955
243,other,4.8947183,52.3782673
244,fuel,4.9247512,52.3869503
245,other,4.8912738,52.3509061
246,other,4.892026,52.3510051
247,recycling,4.9093122,52.3551109
248,waste_disposal,4.9100245,52.3560805
249,school,4.9084934,52.3547479
250,recycling,4.9128434,52.3488647
251,other,4.8951863,52.3774839
252,other,4.8935818,52.3765293
253,other,4.8924994,52.3757993
254,other,4.8923093,52.3756802
255,other,4.8929456,52.3755009
256,other,4.8977894,52.3771636
257,other,4.8954929,52.3771508
258,other,4.8946387,52.3766377
259,recycling,4.907187,52.341146
260,recycling,4.9064867,52.3422848
261,recycling,4.9070017,52.3423005
262,atm,4.9064974,52.3438349
263,atm,4.905946,52.3437215
264,recycling,4.9061863,52.3444661
265,recycling,4.9049073,52.3474312
266,recycling,4.9047315,52.3478679
267,post_box,4.9045717,52.3485396
268,recycling,4.9037344,52.3504315
269,post_box,4.9034491,52.3508084
270,atm,4.9034914,52.3511152
271,post_box,4.9217787,52.3862097
272,post_box,4.8844668,52.3670266
273,parking,4.9206202,52.3331976
274,post_box,4.9192044,52.3327163
275,post_box,4.9224838,52.3344506
276,recycling,4.9149791,52.3530689
277,parking,4.9089058,52.3578602
278,cinema,4.8939431,52.3529953
279,pub,4.8912207,52.3512974
280,pub,4.8894806,52.3512963
281,pub,4.8950989,52.3518527
282,restaurant,4.8911767,52.3514961
283,other,4.8910916,52.3536647
284,pub,4.8895103,52.3511266
285,pub,4.8904823,52.3566879
286,restaurant,4.9082519,52.3451944
287,restaurant,4.9058841,52.3452521
288,restaurant,4.9061298,52.3445658
289,atm,4.891701,52.3530083
290,atm,4.8906143,52.3528586
291,other,4.8892597,52.3519376
292,restaurant,4.8909926,52.3481204
293,cafe,4.8912435,52.3511182
294,other,4.8909411,52.3478813
295,other,4.8915576,52.3477947
296,other,4.8979641,52.346485
297,other,4.9056489,52.3458894
298,restaurant,4.9056866,52.3457197
299,other,4.9054191,52.3450671
300,other,4.9046879,52.34678
301,restaurant,4.9047332,52.3482353
302,restaurant,4.9034904,52.3514674
303,restaurant,4.9027669,52.353296
304,other,4.9012563,52.3550436
305,atm,4.9007184,52.354809
306,pub,4.8992429,52.3543825
307,other,4.8976537,52.3536317
308,other,4.8956968,52.3532543
309,restaurant,4.8937863,52.3532883
310,restaurant,4.892503,52.3531295
311,other,4.891034,52.3525838
312,other,4.8932784,52.3640124
313,other,4.9012367,52.3693667
314,pub,4.8679756,52.3656085
315,restaurant,4.9004724,52.3764859
316,other,4.9003632,52.3764319
317,pub,4.9001456,52.3763121
318,pub,4.9001777,52.3760606
319,pub,4.9007535,52.3757843
320,restaurant,4.8979096,52.3770851
321,bureau_de_change,4.8974711,52.3767591
322,bureau_de_change,4.8972971,52.3766225
323,other,4.8972749,52.3765815
324,other,4.8969676,52.3763472
325,bureau_de_change,4.8966906,52.3761622
326,other,4.8965471,52.3760831
327,other,4.8964629,52.3760003
328,restaurant,4.8963754,52.3759544
329,other,4.8960911,52.3758525
330,other,4.8957562,52.3754934
331,cafe,4.8956474,52.3753858
332,other,4.8935428,52.3737184
333,bureau_de_change,4.8934206,52.3736276
334,other,4.9013776,52.37807
335,other,4.8933229,52.3735795
336,atm,4.894309,52.3742985
337,other,4.8949928,52.3748699
338,other,4.8943846,52.3727291
339,pub,4.8955245,52.3737173
340,other,4.8958719,52.373679
341,other,4.8963885,52.373993
342,pub,4.8965373,52.3741125
343,atm,4.9285077,52.3627533
344,pub,4.8973185,52.3746948
345,other,4.8990725,52.3758205
346,other,4.8992247,52.3760226
347,atm,4.9285221,52.3621936
348,restaurant,4.9289933,52.3631525
349,library,4.9081983,52.3762463
350,pub,4.9200038,52.3640109
351,pub,4.9011235,52.3728379
352,restaurant,4.9011882,52.3729769
353,pub,4.9010196,52.3726299
354,pub,4.9009348,52.3724859
355,other,4.9001954,52.3719917
356,ice_cream,4.8990709,52.3718562
357,restaurant,4.8991163,52.371915
358,pub,4.8993518,52.3721371
359,pub,4.8992627,52.3720321
360,pub,4.8995,52.3723799
361,pub,4.8995457,52.3724585
362,fast_food,4.8995992,52.3724981
363,fast_food,4.8994598,52.3723193
364,pub,4.8996205,52.3725409
365,atm,4.8996866,52.3726432
366,pub,4.8997837,52.3727127
367,cafe,4.8998649,52.3728646
368,restaurant,4.8998889,52.3729121
369,other,4.8999239,52.3729579
370,restaurant,4.9001515,52.3732425
371,restaurant,4.9003096,52.3737013
372,other,4.9017417,52.3741288
373,restaurant,4.9017078,52.3740711
374,other,4.9008902,52.3743731
375,taxi,4.9007526,52.3730856
376,atm,4.9010043,52.372576
377,nightclub,4.8977959,52.3726552
378,other,4.8982082,52.3725261
379,other,4.8990009,52.3723465
380,fuel,4.9640907,52.3156188
381,fuel,4.9630134,52.3176029
382,ice_cream,4.8926487,52.372343
383,atm,4.8919207,52.369144
384,nightclub,4.8963193,52.3664188
385,other,4.8926389,52.3678828
386,other,4.8944382,52.3665835
387,pub,4.8962329,52.3656246
388,restaurant,4.8947159,52.3666908
389,pub,4.89674,52.3664515
390,fast_food,4.8948042,52.3666732
391,other,4.8967092,52.3656834
392,other,4.8923394,52.3707199
393,cafe,4.8972735,52.3657475
394,other,4.8931309,52.3706637
395,pub,4.897453,52.365769
396,other,4.892168,52.3701984
397,other,4.8974282,52.3657224
398,other,4.8954921,52.3659543
399,other,4.8917604,52.3692848
400,other,4.8970384,52.3664488
401,restaurant,4.8953278,52.3680203
402,other,4.8944657,52.3676444
403,post_box,4.8972013,52.3699102
404,pub,4.9111074,52.3704414
405,post_box,4.9119384,52.3710959
406,restaurant,4.9117046,52.371134
407,police,4.909157,52.370002
408,cinema,4.9106652,52.362493
409,post_office,4.8823289,52.3521265
410,other,4.8822338,52.3523738
411,restaurant,4.8974337,52.3754583
412,pub,4.8890862,52.3507166
413,other,4.8894017,52.3523799
414,driving_school,4.889075,52.3523587
415,pub,4.8892794,52.3526942
416,other,4.8915593,52.3520527
417,other,4.8911179,52.3533829
418,cafe,4.8912806,52.3529767
419,other,4.8943251,52.3533582
420,other,4.8940161,52.3538039
421,other,4.8939426,52.3539584
422,pub,4.9032166,52.3636562
423,post_box,4.9028231,52.3644288
424,pub,4.9109737,52.3665415
425,recycling,4.9029541,52.3637908
426,other,4.9052746,52.3641936
427,cafe,4.9058121,52.3641405
428,other,4.8999699,52.3707722
429,post_box,4.8734402,52.3695379
430,post_box,4.874257,52.3707637
431,recycling,4.8732202,52.3714097
432,recycling,4.8715082,52.3707513
433,pub,4.8927389,52.3561778
434,other,4.8460083,52.3837271
435,atm,4.8621991,52.3596843
436,other,4.8608611,52.3593741
437,post_box,4.8587476,52.3587464
438,waste_disposal,4.8583903,52.3585718
439,pharmacy,4.8573889,52.3518804
440,recycling,4.855371,52.3541072
441,recycling,4.8599595,52.3522391
442,other,4.8836668,52.3592883
443,pub,4.8842999,52.3589397
444,toilets,4.8845506,52.3589253
445,library,4.8558875,52.3452848
446,pub,4.8879212,52.3624354
447,arts_centre,4.8478748,52.3477964
448,other,4.8561555,52.3448864
449,fountain,4.8656343,52.3502348
450,pub,4.8749907,52.3570184
451,recycling,4.8642986,52.3527809
452,arts_centre,4.8861493,52.3586056
453,pub,4.8530144,52.3546759
454,pub,4.8744439,52.3842987
455,restaurant,4.8682145,52.3842205
456,other,4.8660312,52.384266
457,pub,4.8824008,52.3534426
458,place_of_worship,4.8748262,52.342086
459,cafe,4.9082104,52.3818993
460,nightclub,4.9128268,52.3811001
461,other,4.9181125,52.3847281
462,restaurant,4.8444223,52.3519506
463,other,4.9164307,52.3664505
464,cafe,4.8683025,52.3585322
465,post_box,4.9272954,52.3377586
466,place_of_worship,4.8896053,52.3692964
467,post_box,4.9053737,52.335363
468,arts_centre,4.8867391,52.3854142
469,cafe,4.8806733,52.3794724
470,post_box,4.8812177,52.3778592
471,restaurant,4.8802689,52.3415463
472,other,4.8965948,52.3660041
473,bicycle_parking,4.9025109,52.3775775
474,bicycle_rental,4.9065154,52.3762132
475,bicycle_rental,4.9080895,52.3774607
476,mirror_setting_marks,4.8724726,52.4180772
477,post_box,4.8786492,52.3583085
478,other,4.926314,52.363867
479,parking,4.9164625,52.3587502
480,parking,4.8550786,52.3445977
481,recycling,4.9233514,52.3420374
482,recycling,4.9261182,52.342068
483,other,4.9158323,52.3668326
484,other,4.9138909,52.3664961
485,other,4.9203454,52.3653611
486,other,4.9182817,52.3649422
487,cafe,4.9131881,52.3673089
488,other,4.9187776,52.3655851
489,arts_centre,4.8897178,52.3648025
490,theatre,4.9442166,52.3122606
491,taxi,4.9160742,52.3590317
492,restaurant,4.854536,52.3424865
493,post_office,4.8411454,52.353663
494,fast_food,4.9231091,52.3685263
495,restaurant,4.9217468,52.3689488
496,restaurant,4.889014,52.3571286
497,post_box,4.9090627,52.3975971
498,post_box,4.9053582,52.3993907
499,post_box,4.8949327,52.4033251
500,post_box,4.8922636,52.4110398
501,post_box,4.8866019,52.4122727
502,post_box,4.884929,52.4149025
503,post_box,4.8796713,52.4157284
504,post_box,4.8988976,52.4155901
505,post_box,4.8780074,52.4125909
506,other,4.9283665,52.3609121
507,fountain,4.9388534,52.3638868
508,post_box,4.8999849,52.3801784
509,recycling,4.8853185,52.4218684
510,restaurant,4.8865875,52.3780018
511,post_box,4.8804618,52.4177661
512,recycling,4.8804964,52.4177491
513,recycling,4.8784169,52.4184113
514,post_box,4.8933235,52.4176387
515,other,4.8047705,52.392027
516,other,4.8954212,52.3711233
517,restaurant,4.895255,52.3709275
518,other,4.859908,52.3354568
519,library,4.8826015,52.3526099
520,fountain,4.8405059,52.3494544
521,townhall,4.821145,52.3791065
522,place_of_worship,4.8790271,52.3462481
523,place_of_worship,4.8795321,52.3489628
524,post_box,4.8251583,52.3424381
525,other,4.8834291,52.3728089
526,other,4.9347806,52.3742473
527,pub,4.9263454,52.3666601
528,theatre,4.8878649,52.3415865
529,conference_centre,4.8891098,52.3417982
530,other,4.8922495,52.3571729
531,fast_food,4.8911783,52.3516358
532,other,4.891442,52.3524527
533,restaurant,4.8918487,52.3530404
534,other,4.891917,52.3530508
535,other,4.8919755,52.3530524
536,restaurant,4.8925821,52.3531385
537,other,4.8930068,52.3531858
538,other,4.8932366,52.3532188
539,other,4.8933158,52.3532304
540,other,4.8934133,52.353232
541,other,4.8939473,52.3533064
542,restaurant,4.8938587,52.3540322
543,restaurant,4.8936555,52.3543439
544,fast_food,4.8909587,52.3538862
545,other,4.8909915,52.3538192
546,pharmacy,4.8912069,52.3532011
547,other,4.8912132,52.3531567
548,other,4.8912207,52.3530716
549,other,4.8912665,52.353019
550,fast_food,4.8914518,52.3529905
551,restaurant,4.8895939,52.3527351
552,other,4.8897359,52.3527493
553,other,4.8894402,52.3527118
554,other,4.8885313,52.3525935
555,other,4.8884186,52.3525788
556,other,4.8883488,52.3525739
557,other,4.8883267,52.3525603
558,other,4.8880277,52.3525168
559,other,4.8878471,52.3524937
560,other,4.887635,52.3524647
561,other,4.8872504,52.3524286
562,other,4.8871761,52.3520939
563,other,4.887359,52.3521301
564,restaurant,4.8875543,52.3521524
565,other,4.8874879,52.3521482
566,pub,4.8878802,52.3521945
567,restaurant,4.8880745,52.3522209
568,other,4.888193,52.3522361
569,restaurant,4.8889814,52.3523455
570,other,4.88888,52.3523319
571,other,4.8887203,52.3523098
572,other,4.8886309,52.3522926
573,pub,4.888533,52.3522794
574,other,4.8884446,52.3522666
575,other,4.8882842,52.3522452
576,pub,4.8577378,52.3519743
577,place_of_worship,4.9344606,52.3507485
578,doctors,4.8701039,52.3624732
579,arts_centre,4.8704463,52.3633344
580,other,4.7985001,52.3585945
581,pub,4.8991929,52.3619174
582,post_box,4.8519758,52.3588639
583,recycling,4.8499631,52.3627435
584,recycling,4.8500387,52.3554916
585,other,4.8435802,52.3574579
586,pub,4.8853647,52.3687836
587,post_box,4.8403904,52.3622513
588,other,4.8067173,52.3722522
589,cafe,4.8813718,52.3638967
590,fast_food,4.8836169,52.3647338
591,fast_food,4.8953344,52.3762173
592,fast_food,4.8973751,52.3747503
593,fast_food,4.8954966,52.3664693
594,university,4.8896879,52.3685931
595,other,4.8860287,52.3558504
596,pub,4.8887186,52.3702533
597,pub,4.8951567,52.3761636
598,restaurant,4.7932592,52.3411396
599,bus_station,4.9006943,52.3797411
600,restaurant,4.8963879,52.3717749
601,atm,4.8980974,52.3596225
602,restaurant,4.8919511,52.3742998
603,other,4.8660672,52.3449622
604,school,4.8676061,52.3233121
605,fast_food,4.9081599,52.3619917
606,cafe,4.9082663,52.3618135
607,other,4.8906817,52.3525419
608,pub,4.8908534,52.3525648
609,other,4.8491906,52.3491639
610,restaurant,4.9301104,52.3837626
611,arts_centre,4.8740344,52.3574281
612,townhall,4.9564754,52.3162408
613,school,4.8354225,52.3465856
614,pub,4.9382277,52.3912178
615,other,4.9269604,52.3561378
616,other,4.9251236,52.3558757
617,other,4.9266428,52.3562822
618,other,4.9250985,52.3556284
619,cafe,4.9270523,52.3565437
620,other,4.9284867,52.3567816
621,pub,4.9276727,52.355831
622,restaurant,4.9274741,52.3555711
623,restaurant,4.9257723,52.3552228
624,restaurant,4.9289667,52.355173
625,other,4.9289051,52.354985
626,cafe,4.9293665,52.3543353
627,other,4.9279764,52.3560658
628,fast_food,4.9279696,52.3561985
629,pharmacy,4.9258408,52.3598147
630,pub,4.9256271,52.3598914
631,pub,4.9255204,52.3602208
632,fast_food,4.9179712,52.3575763
633,other,4.92074,52.3545756
634,other,4.9208338,52.3546057
635,other,4.9211032,52.3546836
636,other,4.9238385,52.358081
637,parking,4.9437779,52.3046931
638,other,4.8836839,52.3402057
639,restaurant,4.8915964,52.3318651
640,recycling,4.8869688,52.3687218
641,community_centre,4.9072382,52.3630173
642,other,4.9007669,52.3448477
643,school,4.9005271,52.3435061
644,atm,4.8786779,52.3634011
645,waste_disposal,4.8540603,52.3644847
646,post_office,4.855004,52.3644798
647,recycling,4.8567318,52.3648258
648,recycling,4.8582882,52.3650886
649,recycling,4.8599663,52.364863
650,waste_disposal,4.8654767,52.3656023
651,recycling,4.8693807,52.3665779
652,recycling,4.8747411,52.3681785
653,recycling,4.875641,52.3681294
654,recycling,4.8749323,52.3678746
655,recycling,4.8698154,52.3663735
656,waste_disposal,4.8635073,52.3648603
657,recycling,4.8561458,52.3643287
658,recycling,4.85526,52.3641987
659,pub,4.8813577,52.3686458
660,other,4.9295322,52.3542426
661,restaurant,4.927147,52.3566939
662,other,4.9400113,52.3578448
663,other,4.8111303,52.3315753
664,parking,4.8515383,52.369219
665,post_box,4.8402216,52.3592019
666,atm,4.8406803,52.3620835
667,post_box,4.8430427,52.3658227
668,library,4.8759451,52.3326071
669,school,4.8781709,52.3326919
670,pharmacy,4.9164538,52.3576477
671,taxi,4.9286328,52.355222
672,telephone,4.9264012,52.3601127
673,other,4.926969,52.3569237
674,post_box,4.8879753,52.4231829
675,restaurant,4.9282331,52.3620563
676,fast_food,4.9259809,52.3584793
677,restaurant,4.8930721,52.3692724
678,post_box,4.8616389,52.3480561
679,cafe,4.8606049,52.348342
680,restaurant,4.85707,52.3512001
681,cafe,4.8528822,52.3510262
682,restaurant,4.850327,52.3508915
683,restaurant,4.8486443,52.3517667
684,restaurant,4.8461606,52.3517075
685,restaurant,4.8276799,52.3584417
686,restaurant,4.8268358,52.3585173
687,restaurant,4.8262917,52.3591448
688,restaurant,4.7799629,52.3833074
689,pharmacy,4.8007016,52.3789484
690,post_box,4.8260992,52.4170198
691,other,4.912904,52.3658502
692,other,4.9037722,52.3626403
693,other,4.8957416,52.368205
694,other,4.894273,52.3236347
695,other,4.8801835,52.3624578
696,ferry_terminal,4.8211998,52.329369
697,post_box,4.8383788,52.3716381
698,restaurant,4.8569481,52.3307698
699,post_box,4.9045319,52.3900665
700,restaurant,4.9057738,52.3455467
701,other,4.8954131,52.3472523
702,other,4.8876144,52.3498725
703,other,4.8961822,52.4225319
704,other,4.8467614,52.3786576
705,other,4.8559805,52.3818418
706,other,4.838627,52.389084
707,other,4.8232498,52.3796501
708,other,4.8938199,52.373905
709,other,4.8340836,52.3576037
710,other,4.7994975,52.3521575
711,other,4.8642915,52.3619996
712,other,4.8914252,52.3442901
713,other,4.9473814,52.3121811
714,post_box,4.9445906,52.3058767
715,post_box,4.9403567,52.3132023
716,other,4.8720837,52.3534673
717,restaurant,4.9118164,52.3662399
718,school,4.7953374,52.3498157
719,other,4.9162951,52.3612334
720,fast_food,4.8454191,52.3713795
721,other,4.9167648,52.3644557
722,restaurant,4.9116659,52.3660615
723,other,4.9114802,52.366334
724,other,4.9112827,52.3664021
725,other,4.911154,52.3664388
726,pub,4.9110862,52.3637091
727,restaurant,4.911176,52.3635596
728,library,4.9114441,52.3635334
729,university,4.9123502,52.364207
730,pub,4.896587,52.365674
731,fast_food,4.8937723,52.3669672
732,restaurant,4.8924135,52.3676426
733,cafe,4.8915534,52.3673568
734,fast_food,4.8910171,52.3678977
735,atm,4.8898797,52.3675036
736,library,4.8897127,52.3676855
737,post_box,4.8566039,52.4059315
738,post_box,4.9126718,52.3985314
739,fast_food,4.9145453,52.3958442
740,fast_food,4.9145159,52.3957646
741,restaurant,4.9138248,52.3937619
742,cafe,4.873676,52.3404688
743,theatre,4.8806878,52.3644194
744,coffee_shop,4.8870891,52.3687205
745,other,4.91033,52.3671026
746,other,4.8219117,52.3809281
747,other,4.9112042,52.3648366
748,bench,4.9110349,52.364711
749,bench,4.9109834,52.3647896
750,pub,4.91166,52.3666432
751,restaurant,4.9116177,52.3660271
752,other,4.9092334,52.3679252
753,fountain,4.9084858,52.3677391
754,other,4.8886879,52.3698407
755,cafe,4.9124585,52.3658897
756,bar,4.939936,52.3149156
757,other,4.9413528,52.3130625
758,toilets,4.9450336,52.3126913
759,restaurant,4.944758,52.3127382
760,parking,4.9471671,52.3154433
761,parking,4.9400459,52.312701
762,other,4.9410401,52.312743
763,other,4.912759,52.3677709
764,restaurant,4.8838557,52.3748634
765,other,4.8958534,52.3650584
766,other,4.888679,52.3598873
767,other,4.875157,52.33994
768,pub,4.8880984,52.3722481
769,bicycle_rental,4.8865914,52.3620408
770,other,4.8973183,52.3690294
771,other,4.8737264,52.3904885
772,post_box,4.9072278,52.3618548
773,place_of_worship,4.9050338,52.3677069
774,other,4.9075666,52.3703348
775,other,4.9007902,52.361375
776,bicycle_parking,4.9006941,52.3611913
777,other,4.903487,52.3645344
778,other,4.893828,52.3589917
779,other,4.8941504,52.3586963
780,coffeeshop,4.8973743,52.3700057
781,post_box,4.9002318,52.3720711
782,place_of_worship,4.8637541,52.3912885
783,parking,4.8001724,52.3908997
784,drinking_water,4.8985777,52.354821
785,other,4.9104623,52.361897
786,cafe,4.8986443,52.3632827
787,restaurant,4.8987669,52.3630054
788,restaurant,4.8926577,52.3654467
789,restaurant,4.9003082,52.3735356
790,restaurant,4.8844033,52.3639694
791,restaurant,4.8845382,52.3641036
792,taxi,4.8990076,52.3803304
793,school,4.88806,52.329992
794,other,4.8891296,52.3698955
795,other,4.9460317,52.3878283
796,other,5.0670286,52.4137505
797,other,5.0478007,52.4089827
798,other,5.0460528,52.4068763
799,other,5.0325702,52.4014042
800,other,5.0258306,52.3914967
801,post_box,4.9111194,52.3473783
802,recycling,4.9111284,52.3474132
803,recycling,4.9082998,52.3468938
804,recycling,4.9104906,52.3478149
805,pharmacy,4.9102483,52.3479235
806,recycling,4.9062363,52.3466014
