,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.0,3.0804102778441664,1.0325423846556163,6.259554088559315,2.892397737502891,8.465384169442709,6.639657122049067,5.23736947602005,3.515040450419099,6.2085467197074795,6.1632596260582675,2.8836221193830673,8.9435510155296,6.367105287683311,6.6782250764578714,7.83497791000145,3.0113987013575567,3.7840106673466645,2.3471583446790345,2.134534684081007,4.085764634308298,5.865953342253613,8.945596764906746,1.5260336487525485,6.36157053981311,9.005242131984037,6.63363648598645,1.9547050248692486,3.0495014171985906,4.27813533247929,9.727924513016614,1.559097430726274,3.1406885852558353,5.210407663189435,3.5872169666501605,6.4211032849777805,6.554802155041843,3.8515911364431785,6.265179807965923,4.997471799881449,4.321720162533708,5.974926004650911,8.624118187571757,1.0099865887216573,3.1176105368960845,3.5061934155188186,2.2968243669506494,2.438545345990441,6.1575399409643055,3.0360301213942926,3.0220580031087283
1,3.0804102778441664,0.0,4.112899405244169,9.231933316698395,5.278073583677593,6.816179613976397,5.2590898062004605,6.946715175887806,5.64407568373973,9.181014419778004,9.122423630137988,0.3992729672050213,6.654689013451105,9.326267780628013,3.6064380342186575,5.861451411029103,2.0951559679849816,2.97388894714438,1.241570161891962,4.6403037718327225,1.4996683983401882,3.795787640541144,12.001724872143868,2.628131431189752,9.333775126889483,6.724949938909736,4.491639305028798,1.9066619085961742,1.776377773183265,2.2110672475561923,7.408161935129693,4.593496620512169,0.9556357066436827,6.912929833232264,0.6726704485905446,7.43209547662934,4.447888794454412,2.9569475680430815,9.224343931576398,5.247792085159099,1.5779217597346975,3.8984321655591296,11.687629888939659,4.0900621564579,3.426462129560603,2.669257268538543,1.5773055873151807,1.6037307153745528,9.130096891506748,0.05055028580835482,0.07264687070723973
2,1.0325423846556163,4.112899405244169,0.0,5.286465642188509,2.4773625004029984,9.192914607012758,7.328916930751784,4.98145177024341,3.160797710541175,5.235665485193198,5.198182975461426,3.9119833278709315,9.801841968558772,5.400890103276608,7.709932142727777,8.649708085470927,3.8517793970840652,4.508877155723902,3.326373208879192,1.7763397091195121,5.080563573852524,6.728874367067724,7.927466185249602,2.252192983631262,5.388079752948915,9.860921192020568,7.505470804346535,2.8462990579936664,3.945165581742905,5.19553607317284,10.586235829808738,0.6393414221588467,4.139275017945004,4.9593626164940785,4.613852790556361,6.398240729032801,7.421271876818533,4.588304699392327,5.299522471119402,5.3366404579384765,5.327020916827299,6.836232081304435,7.5987034123102415,0.04791875713658324,3.654894191444336,4.267303807104017,3.229333847687254,3.3696694814391455,5.184870107361778,4.068566878008536,4.0543418867046075
3,6.259554088559315,9.231933316698395,5.286465642188509,0.0,6.149664729235971,14.243024620172587,10.61678690904569,8.01958191496903,4.453150972911957,0.051042571110597956,0.15809666689889046,9.10078863008419,13.63193678890191,0.15809666689959687,12.821031457861794,13.832433749351885,8.233691723175914,8.411980615602669,8.196856762339662,6.025688546729046,10.345218123577526,10.81140214790817,4.39763295195803,7.493774912616098,0.10208514222249293,13.67424817924253,12.754628491912161,7.549826356460726,8.476716157526749,9.652148011308384,14.372445568199392,4.701129781162135,9.399970068292461,8.020081291992806,9.805287517311491,9.855748749587015,12.666372576171574,8.511835376537991,0.12071978230221511,9.843890516656833,10.577237693715299,10.901691642702232,2.790136271246003,5.323575948005477,8.64490526879324,8.33342303889111,7.97205152653797,8.656125789288893,0.10208514222176757,9.193752169583382,9.165454855291514
4,2.892397737502891,5.278073583677593,2.4773625004029984,6.149664729235971,0.0,8.249464523503187,9.523877426834334,2.5190581922203807,5.5105538332869335,6.105097339496649,6.121028568947972,4.937137215312224,11.690544663299526,6.297781130151474,8.535935283439974,8.029587443702628,5.848935356501368,6.6680644191769955,5.00815690841695,0.7582453913862435,5.622749270546047,8.634334725303347,7.309767792301435,2.6557925804872995,6.23909745493319,11.755569779883164,7.1793948123480735,4.781090764451187,5.831175743458552,6.991175765452286,12.470000439133072,2.855333878246353,4.836689126510503,2.4991995793000386,5.522677597422647,4.083736591482895,7.078659351877625,6.73204787942528,6.209194435261124,3.6984873044358406,5.9247507435170235,8.744095646797595,7.744099584891548,2.4421869104613076,2.875926570195636,6.380826326662959,5.057716368042333,3.8809685540920404,6.060632188089465,5.227538750750478,5.24563416492636
5,8.465384169442709,6.816179613976397,9.192914607012758,14.243024620172587,8.249464523503187,0.0,11.546289189452311,7.6045816620049695,11.904712843261025,14.19485111128354,14.187262125539759,6.594040651092697,11.56403205874242,14.379450444616538,6.04380250872878,1.233741110985983,8.911333362389737,9.762707666690345,7.964684584963398,8.229312312005677,5.3483789908746955,9.748252135678088,15.328157979005214,6.968755621829312,14.339431367190164,11.63605110800034,2.4896232527378146,8.515546341364649,8.588813226496839,8.652543377821155,12.099142482538506,9.832205739496716,5.982362251972529,7.578124029771245,6.202321585642792,6.364335483096361,2.4899091714043267,9.733595539030924,14.28331460889923,4.735012012978205,5.38026791453135,9.815125059936134,15.991067525380496,9.147319095459066,5.605298145582266,9.472161654506522,8.302832192458574,6.1781182758799975,14.146697783360224,6.8107258522520615,6.8779818773043075
6,6.639657122049067,5.2590898062004605,7.328916930751784,10.61678690904569,9.523877426834334,11.546289189452311,0.0,11.720767854394214,6.171561347645012,10.574345606419397,10.464990247708549,5.634925863703789,3.128739547242266,10.63597317294027,6.02932723408118,10.403900137932162,3.7189549855637978,2.8561592097973785,4.731782858683873,8.768969903649586,6.410883146379528,1.8403120077274568,14.557155446141323,7.285465656613026,10.701894625578412,3.1561866114413886,9.058511013811223,4.768132545428087,3.828704322729644,3.0591452943053095,3.8079187169409905,7.371666354551836,6.208487223328566,11.69018018445967,5.650981111768966,12.530908093022655,9.056492943365974,2.7922312083730136,10.550334403085868,10.470608024547236,6.280753656583803,1.7986948996958798,13.404788001164059,7.342094556442093,8.550870486658935,3.146649760367988,4.567313079153039,6.738564888296399,10.531980550945354,5.292221596390265,5.230206487782276
7,5.23736947602005,6.946715175887806,4.98145177024341,8.01958191496903,2.5190581922203807,7.6045816620049695,11.720767854394214,0.0,8.023169102668811,7.982243930225464,8.028427809283093,6.557136803371007,13.586557190843841,8.176549533121936,9.64230851930591,7.771087384886075,8.00184976888384,8.896300028902408,7.028880273893501,3.2100404341131066,6.783029559919426,10.616448876244611,7.883235301731907,4.464384643893694,8.094707149768244,13.655621889265433,7.325956893896775,6.960324960994511,7.915547343713439,8.954277216977003,14.34793135346937,5.373357200565822,6.243221894096845,0.03496669500702924,6.979548636350826,1.8449058857545144,7.22013611314475,8.947743274144553,8.102183810770882,2.9644445673955477,7.087499697226175,10.724835144300876,8.977570827578246,4.943738059217239,3.666440042269444,8.587048948636287,7.158306996752973,5.357931082264784,7.945058518519559,6.898266485484082,6.935790455994917
8,3.515040450419099,5.64407568373973,3.160797710541175,4.453150972911957,5.5105538332869335,11.904712843261025,6.171561347645012,8.023169102668811,0.0,4.409507854040598,4.303712675043235,5.663083438582005,9.180686766768147,4.481018406438086,8.99511782818658,11.177897222431016,4.096068609217436,4.059521724294189,4.427954104097396,4.888868710457388,7.040197143975687,6.417565621774476,8.468005338820694,5.0385422081665,4.540899838213453,9.2223575660375,9.893596717042845,3.7447951299739586,4.399769669070569,5.4351290845845375,9.919389540832995,2.66176090833302,6.15458561409379,8.004934617389042,6.304561318808776,9.537791646476316,9.827139026519443,4.159275170461541,4.39207407970652,8.446180070506221,7.190691331403197,6.502268581701819,7.236427249458936,3.2064602306407184,6.627199039284445,4.040535142470351,4.121471027827005,5.739401213740896,4.366025115750996,5.620442795985595,5.571506622695447
9,6.2085467197074795,9.181014419778004,5.235665485193198,0.051042571110597956,6.105097339496649,14.19485111128354,10.574345606419397,7.982243930225464,4.409507854040598,0.0,0.1310671141074614,9.049766595708547,13.58761959548464,0.1949901763972581,12.770254731479636,13.783026823384802,8.184664923389736,8.364896664127642,8.146377741056945,5.978397616771542,10.294204207451518,10.764746311984805,4.419534298800677,7.443456920451875,0.1531277133326299,13.6300439627681,12.704489654446528,7.499586763498956,8.427288171798464,9.603395595260528,14.328605312983866,4.650140462026753,9.348953110992172,7.982591579839721,9.754271971672027,9.817701151287746,12.616278413033495,8.464733981473316,0.1310671141074614,9.798747710044493,10.526200176902023,10.855155683900886,2.831491021276691,5.272805141252103,8.596321232836432,8.28561767710497,7.921839900325503,8.605330584956576,0.051042571111323286,9.142820801437043,9.114547563762295
